subject_slug,topic_id,topic_name,qa_file,question_count,difficulty_mix,batch_id,depends_on_batches,status,review_state,owner,notes
igcse-accounting-0452,1.3,| 4.2 | Depreciation: reducing balance method,qa-question-level/1-3-assets-liabilities-capital-q-1.3-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.3-05
igcse-accounting-0452,1.3,| 4.2 | Depreciation: reducing balance method,qa-question-level/1-3-assets-liabilities-capital-q-1.3-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.3-06
igcse-accounting-0452,1.3,| 4.2 | Depreciation: reducing balance method,qa-question-level/1-3-assets-liabilities-capital-q-1.3-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.3-07
igcse-accounting-0452,1.3,| 4.2 | Depreciation: reducing balance method,qa-question-level/1-3-assets-liabilities-capital-q-1.3-08.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.3-08
igcse-accounting-0452,1.3,| 4.2 | Depreciation: reducing balance method,qa-question-level/1-3-assets-liabilities-capital-q-1.3-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-1.3-09
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.4-01
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.4-02
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.4-03
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-04.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.4-04
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.4-05
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.4-06
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.4-07
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-08.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.4-08
igcse-accounting-0452,1.4,The accounting equation,qa-question-level/1-4-accounting-equation-q-1.4-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-1.4-09
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.5-01
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.5-02
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.5-03
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.5-04
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.5-05
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.5-06
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-1.5-07
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-08.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-1.5-08
igcse-accounting-0452,1.5,| 7.3 | Accounting policy changes,qa-question-level/1-5-capital-and-revenue-q-1.5-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-1.5-09
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.1-01
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.1-02
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.1-03
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.1-04
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-05.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.1-05
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.1-06
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.1-07
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-08.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.1-08
igcse-accounting-0452,2.1,Source documents,qa-question-level/2-1-source-documents-q-2.1-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.1-09
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.2-01
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.2-02
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.2-03
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.2-04
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.2-05
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.2-06
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.2-07
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.2-08
igcse-accounting-0452,2.2,| 5.2 | Income statement with adjustments,qa-question-level/2-2-double-entry-rules-q-2.2-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.2-09
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.3-01
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.3-02
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.3-03
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-04.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.3-04
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.3-05
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.3-06
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.3-07
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-08.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.3-08
igcse-accounting-0452,2.3,Books of original entry,qa-question-level/2-3-books-of-original-entry-q-2.3-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.3-09
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.4-01
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.4-02
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.4-03
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.4-04
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.4-05
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.4-06
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.4-07
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.4-08
igcse-accounting-0452,2.4,"| 4.5 | Accruals, prepayments and inventory valuation",qa-question-level/2-4-the-ledger-q-2.4-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.4-09
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.5-01
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.5-02
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.5-03
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-04.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.5-04
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.5-05
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.5-06
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.5-07
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.5-08
igcse-accounting-0452,2.5,,qa-question-level/2-5-the-cash-book-q-2.5-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.5-09
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.6-01
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.6-02
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-2.6-03
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.6-04
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.6-05
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.6-06
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-2.6-07
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.6-08
igcse-accounting-0452,2.6,,qa-question-level/2-6-petty-cash-book-q-2.6-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-2.6-09
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.1-01
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.1-02
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.1-03
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.1-04
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.1-05
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.1-06
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.1-07
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.1-08
igcse-accounting-0452,3.1,| 3.3 | Correction of errors,qa-question-level/3-1-trial-balance-q-3.1-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.1-09
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.2-01
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.2-02
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.2-03
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.2-04
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.2-05
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.2-06
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-07.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.2-07
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.2-08
igcse-accounting-0452,3.2,| 3.4 | Bank reconciliation,qa-question-level/3-2-types-of-errors-q-3.2-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.2-09
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.3-01
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.3-02
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.3-03
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.3-04
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.3-05
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.3-06
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-07.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.3-07
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.3-08
igcse-accounting-0452,3.3,,qa-question-level/3-3-correction-of-errors-q-3.3-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.3-09
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.4-01
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.4-02
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-3.4-03
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.4-04
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.4-05
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-3.4-06
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-07.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.4-07
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.4-08
igcse-accounting-0452,3.4,,qa-question-level/3-4-bank-reconciliation-q-3.4-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-3.4-09
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.1-01
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.1-02
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.1-03
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.1-04
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.1-05
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.1-06
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-07.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-4.1-07
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-4.1-08
igcse-accounting-0452,4.1,| 4.3 | Disposal of non-current assets,qa-question-level/4-1-depreciation-straight-line-q-4.1-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-4.1-09
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.2-01
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-02.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.2-02
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-03.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.2-03
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-04.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.2-04
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-05.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.2-05
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-06.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.2-06
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-07.md,1,Standard,0452,,imported,passed,worker_course,Q-ID Q-4.2-07
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-08.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-4.2-08
igcse-accounting-0452,4.2,,qa-question-level/4-2-reducing-balance-q-4.2-09.md,1,Challenge,0452,,imported,passed,worker_course,Q-ID Q-4.2-09
igcse-accounting-0452,4.3,,qa-question-level/4-3-disposal-q-4.3-01.md,1,Foundation,0452,,imported,passed,worker_course,Q-ID Q-4.3-01
